Participant.Name,TOI.Name,AOI.Name,FD
101,TOI_07,AOI_71,0
101,TOI_07,AOI_05,0
101,TOI_07,AOI_68,0
101,TOI_07,AOI_60,0
101,TOI_07,AOI_42,0
101,TOI_07,AOI_38,0
101,TOI_07,AOI_98,0
101,TOI_07,AOI_48,0
101,TOI_07,AOI_80,0
101,TOI_07,AOI_17,0
101,TOI_07,AOI_92,0
101,TOI_07,AOI_81,0
101,TOI_07,AOI_36,0
101,TOI_07,AOI_50,0
101,TOI_07,AOI_27,0
101,TOI_07,AOI_45,0
101,TOI_07,AOI_11,0
101,TOI_07,AOI_93,0
101,TOI_07,AOI_86,0
101,TOI_07,AOI_11,0
101,TOI_07,AOI_03,0
101,TOI_07,AOI_89,0
101,TOI_07,AOI_73,0
101,TOI_07,AOI_09,0
101,TOI_07,AOI_97,0
101,TOI_07,AOI_78,0
101,TOI_07,AOI_63,0
101,TOI_07,AOI_81,0
101,TOI_07,AOI_38,0
101,TOI_07,AOI_59,0
101,TOI_07,AOI_35,0
101,TOI_07,AOI_60,0
101,TOI_07,AOI_42,0
101,TOI_07,AOI_10,0
101,TOI_07,AOI_52,0
101,TOI_07,AOI_60,0
101,TOI_07,AOI_38,0
101,TOI_07,AOI_35,0
101,TOI_07,AOI_98,0
101,TOI_07,AOI_03,0
101,TOI_07,AOI_59,0
101,TOI_07,AOI_20,0
101,TOI_07,AOI_65,0
101,TOI_07,AOI_95,0
101,TOI_07,AOI_69,0
101,TOI_07,AOI_55,0
101,TOI_07,AOI_45,0
101,TOI_07,AOI_52,0
101,TOI_07,AOI_73,0
101,TOI_07,AOI_56,0
101,TOI_07,AOI_49,0
101,TOI_07,AOI_95,0
101,TOI_07,AOI_76,0
101,TOI_07,AOI_45,0
101,TOI_07,AOI_53,0
101,TOI_07,AOI_35,0
101,TOI_07,AOI_80,0
101,TOI_07,AOI_52,0
101,TOI_07,AOI_23,0
101,TOI_07,AOI_17,0
101,TOI_07,AOI_36,0
101,TOI_07,AOI_28,0
101,TOI_07,AOI_50,0
101,TOI_07,AOI_73,0
101,TOI_07,AOI_44,0
101,TOI_07,AOI_82,0
101,TOI_07,AOI_10,0
101,TOI_07,AOI_86,0
101,TOI_07,AOI_52,0
101,TOI_07,AOI_89,0
101,TOI_07,AOI_84,0
101,TOI_07,AOI_55,0
101,TOI_07,AOI_82,0
101,TOI_07,AOI_56,0
101,TOI_07,AOI_39,0
101,TOI_07,AOI_90,0
101,TOI_07,AOI_88,0
101,TOI_07,AOI_31,0
101,TOI_07,AOI_60,0
101,TOI_07,AOI_48,0
101,TOI_07,AOI_20,0
101,TOI_07,AOI_57,0
101,TOI_07,AOI_35,0
101,TOI_07,AOI_29,0
101,TOI_07,AOI_10,0
101,TOI_07,AOI_24,0
101,TOI_07,AOI_51,0
101,TOI_07,AOI_02,0
101,TOI_07,AOI_93,0
101,TOI_07,AOI_43,0
101,TOI_07,AOI_30,0
101,TOI_07,AOI_50,0
101,TOI_07,AOI_89,0
101,TOI_07,AOI_03,0
101,TOI_07,AOI_38,0
101,TOI_07,AOI_01,0
101,TOI_07,AOI_02,0
101,TOI_07,AOI_03,0
101,TOI_07,AOI_04,0
101,TOI_07,AOI_05,0
101,TOI_07,AOI_06,0
101,TOI_07,AOI_07,0
101,TOI_07,AOI_08,0
101,TOI_07,AOI_09,0
101,TOI_07,AOI_10,0
101,TOI_07,AOI_11,0
101,TOI_07,AOI_12,0
101,TOI_07,AOI_13,0
101,TOI_07,AOI_14,0
101,TOI_07,AOI_15,0
101,TOI_07,AOI_16,0
101,TOI_07,AOI_17,0
101,TOI_07,AOI_18,0
101,TOI_07,AOI_19,0
101,TOI_07,AOI_20,0
101,TOI_07,AOI_21,0
101,TOI_07,AOI_22,0
101,TOI_07,AOI_23,0
101,TOI_07,AOI_24,0
101,TOI_07,AOI_25,0
101,TOI_07,AOI_26,0
101,TOI_07,AOI_27,0
101,TOI_07,AOI_28,0
101,TOI_07,AOI_29,0
101,TOI_07,AOI_30,0
101,TOI_07,AOI_31,0
101,TOI_07,AOI_32,0
101,TOI_07,AOI_33,0
101,TOI_07,AOI_34,0
101,TOI_07,AOI_35,0
101,TOI_07,AOI_36,0
101,TOI_07,AOI_37,0
101,TOI_07,AOI_38,0
101,TOI_07,AOI_39,0
101,TOI_07,AOI_40,0
101,TOI_07,AOI_41,0
101,TOI_07,AOI_42,0
101,TOI_07,AOI_43,0
101,TOI_07,AOI_44,0
101,TOI_07,AOI_45,0
101,TOI_07,AOI_46,0
101,TOI_07,AOI_47,0
101,TOI_07,AOI_48,0
101,TOI_07,AOI_49,0
101,TOI_07,AOI_50,0
101,TOI_07,AOI_51,0
101,TOI_07,AOI_52,0
101,TOI_07,AOI_53,0
101,TOI_07,AOI_54,0
101,TOI_07,AOI_55,0
101,TOI_07,AOI_56,0
101,TOI_07,AOI_57,0
101,TOI_07,AOI_58,0
101,TOI_07,AOI_59,0
101,TOI_07,AOI_60,0
101,TOI_07,AOI_61,0
101,TOI_07,AOI_62,0
101,TOI_07,AOI_63,0
101,TOI_07,AOI_64,0
101,TOI_07,AOI_65,0
101,TOI_07,AOI_66,0
101,TOI_07,AOI_67,0
101,TOI_07,AOI_68,0
101,TOI_07,AOI_69,0
101,TOI_07,AOI_70,0
101,TOI_07,AOI_71,0
101,TOI_07,AOI_72,0
101,TOI_07,AOI_73,0
101,TOI_07,AOI_74,0
101,TOI_07,AOI_75,0
101,TOI_07,AOI_76,0
101,TOI_07,AOI_77,0
101,TOI_07,AOI_78,0
101,TOI_07,AOI_79,0
101,TOI_07,AOI_80,0
101,TOI_07,AOI_81,0
101,TOI_07,AOI_82,0
101,TOI_07,AOI_83,0
101,TOI_07,AOI_84,0
101,TOI_07,AOI_85,0
101,TOI_07,AOI_86,0
101,TOI_07,AOI_87,0
101,TOI_07,AOI_88,0
101,TOI_07,AOI_89,0
101,TOI_07,AOI_90,0
101,TOI_07,AOI_91,0
101,TOI_07,AOI_92,0
101,TOI_07,AOI_93,0
101,TOI_07,AOI_94,0
101,TOI_07,AOI_95,0
101,TOI_07,AOI_96,0
101,TOI_07,AOI_97,0
101,TOI_07,AOI_98,0
101,TOI_07,AOI_99,0
101,TOI_07,AOI_100,0
102,TOI_07,AOI_24,0.459
102,TOI_07,AOI_33,0.36
102,TOI_07,AOI_91,0.292
102,TOI_07,AOI_08,0.175
102,TOI_07,AOI_40,0.156
102,TOI_07,AOI_43,0.138
102,TOI_07,AOI_06,0.466
102,TOI_07,AOI_50,0.422
102,TOI_07,AOI_93,0.418
102,TOI_07,AOI_34,0.409
102,TOI_07,AOI_94,0.382
102,TOI_07,AOI_60,0.337
102,TOI_07,AOI_12,0.332
102,TOI_07,AOI_43,0.331
102,TOI_07,AOI_80,0.258
102,TOI_07,AOI_10,0.247
102,TOI_07,AOI_06,0.181
102,TOI_07,AOI_81,0.127
102,TOI_07,AOI_19,0.122
102,TOI_07,AOI_28,0.089
102,TOI_07,AOI_39,0.053
102,TOI_07,AOI_92,0.171
102,TOI_07,AOI_80,0.17
102,TOI_07,AOI_11,0.141
102,TOI_07,AOI_04,0.134
102,TOI_07,AOI_12,0.115
102,TOI_07,AOI_52,0.394
102,TOI_07,AOI_47,0.367
102,TOI_07,AOI_74,0.319
102,TOI_07,AOI_95,0.314
102,TOI_07,AOI_68,0.308
102,TOI_07,AOI_99,0.307
102,TOI_07,AOI_19,0.284
102,TOI_07,AOI_14,0.261
102,TOI_07,AOI_63,0.258
102,TOI_07,AOI_30,0.214
102,TOI_07,AOI_50,0.209
102,TOI_07,AOI_45,0.194
102,TOI_07,AOI_58,0.16
102,TOI_07,AOI_98,0.126
102,TOI_07,AOI_08,0.108
102,TOI_07,AOI_77,0.104
102,TOI_07,AOI_15,0.498
102,TOI_07,AOI_34,0.491
102,TOI_07,AOI_90,0.474
102,TOI_07,AOI_07,0.472
102,TOI_07,AOI_18,0.46
102,TOI_07,AOI_90,0.452
102,TOI_07,AOI_24,0.435
102,TOI_07,AOI_70,0.42
102,TOI_07,AOI_91,0.415
102,TOI_07,AOI_43,0.409
102,TOI_07,AOI_16,0.396
102,TOI_07,AOI_21,0.394
102,TOI_07,AOI_27,0.386
102,TOI_07,AOI_78,0.379
102,TOI_07,AOI_84,0.373
102,TOI_07,AOI_16,0.351
102,TOI_07,AOI_98,0.351
102,TOI_07,AOI_48,0.338
102,TOI_07,AOI_09,0.335
102,TOI_07,AOI_16,0.335
102,TOI_07,AOI_96,0.331
102,TOI_07,AOI_77,0.327
102,TOI_07,AOI_49,0.321
102,TOI_07,AOI_08,0.311
102,TOI_07,AOI_14,0.311
102,TOI_07,AOI_20,0.299
102,TOI_07,AOI_14,0.299
102,TOI_07,AOI_03,0.289
102,TOI_07,AOI_14,0.284
102,TOI_07,AOI_86,0.281
102,TOI_07,AOI_30,0.266
102,TOI_07,AOI_98,0.256
102,TOI_07,AOI_13,0.249
102,TOI_07,AOI_39,0.248
102,TOI_07,AOI_94,0.24
102,TOI_07,AOI_85,0.232
102,TOI_07,AOI_12,0.231
102,TOI_07,AOI_40,0.23
102,TOI_07,AOI_56,0.224
102,TOI_07,AOI_69,0.219
102,TOI_07,AOI_46,0.213
102,TOI_07,AOI_35,0.209
102,TOI_07,AOI_86,0.209
102,TOI_07,AOI_45,0.205
102,TOI_07,AOI_80,0.205
102,TOI_07,AOI_17,0.202
102,TOI_07,AOI_24,0.194
102,TOI_07,AOI_87,0.189
102,TOI_07,AOI_49,0.187
102,TOI_07,AOI_19,0.186
102,TOI_07,AOI_28,0.185
102,TOI_07,AOI_64,0.184
102,TOI_07,AOI_78,0.18
102,TOI_07,AOI_86,0.177
102,TOI_07,AOI_30,0.176
102,TOI_07,AOI_51,0.173
102,TOI_07,AOI_31,0.167
102,TOI_07,AOI_84,0.167
102,TOI_07,AOI_43,0.163
102,TOI_07,AOI_29,0.16
102,TOI_07,AOI_69,0.155
102,TOI_07,AOI_19,0.152
102,TOI_07,AOI_45,0.149
102,TOI_07,AOI_72,0.149
102,TOI_07,AOI_39,0.146
102,TOI_07,AOI_25,0.143
102,TOI_07,AOI_78,0.143
102,TOI_07,AOI_20,0.141
102,TOI_07,AOI_74,0.139
102,TOI_07,AOI_82,0.139
102,TOI_07,AOI_03,0.125
102,TOI_07,AOI_30,0.122
102,TOI_07,AOI_87,0.121
102,TOI_07,AOI_85,0.12
102,TOI_07,AOI_91,0.119
102,TOI_07,AOI_36,0.116
102,TOI_07,AOI_05,0.115
102,TOI_07,AOI_56,0.114
102,TOI_07,AOI_62,0.114
102,TOI_07,AOI_70,0.113
102,TOI_07,AOI_41,0.112
102,TOI_07,AOI_33,0.112
102,TOI_07,AOI_100,0.099
102,TOI_07,AOI_52,0.099
102,TOI_07,AOI_61,0.097
102,TOI_07,AOI_28,0.095
102,TOI_07,AOI_21,0.095
102,TOI_07,AOI_32,0.091
102,TOI_07,AOI_55,0.091
102,TOI_07,AOI_84,0.091
102,TOI_07,AOI_91,0.089
102,TOI_07,AOI_20,0.087
102,TOI_07,AOI_55,0.085
102,TOI_07,AOI_36,0.083
102,TOI_07,AOI_12,0.082
102,TOI_07,AOI_50,0.081
102,TOI_07,AOI_69,0.08
102,TOI_07,AOI_84,0.08
102,TOI_07,AOI_66,0.078
102,TOI_07,AOI_75,0.077
102,TOI_07,AOI_07,0.075
102,TOI_07,AOI_77,0.072
102,TOI_07,AOI_12,0.071
102,TOI_07,AOI_73,0.069
102,TOI_07,AOI_39,0.068
102,TOI_07,AOI_45,0.063
102,TOI_07,AOI_38,0.062
102,TOI_07,AOI_32,0.062
102,TOI_07,AOI_81,0.061
102,TOI_07,AOI_87,0.058
102,TOI_07,AOI_75,0.057
102,TOI_07,AOI_85,0.052
102,TOI_07,AOI_45,0.049
102,TOI_07,AOI_03,0.049
102,TOI_07,AOI_19,0.048
102,TOI_07,AOI_22,0.048
102,TOI_07,AOI_37,0.046
102,TOI_07,AOI_49,0.045
102,TOI_07,AOI_25,0.044
102,TOI_07,AOI_01,0.043
102,TOI_07,AOI_19,0.042
102,TOI_07,AOI_71,0.042
102,TOI_07,AOI_73,0.041
102,TOI_07,AOI_17,0.04
102,TOI_07,AOI_79,0.037
102,TOI_07,AOI_66,0.037
102,TOI_07,AOI_26,0.036
102,TOI_07,AOI_45,0.035
102,TOI_07,AOI_57,0.034
102,TOI_07,AOI_76,0.033
102,TOI_07,AOI_58,0.032
102,TOI_07,AOI_98,0.032
102,TOI_07,AOI_90,0.031
102,TOI_07,AOI_70,0.03
102,TOI_07,AOI_23,0.029
102,TOI_07,AOI_90,0.028
102,TOI_07,AOI_88,0.028
102,TOI_07,AOI_04,0.027
102,TOI_07,AOI_06,0.026
102,TOI_07,AOI_30,0.026
102,TOI_07,AOI_32,0.025
102,TOI_07,AOI_35,0.025
102,TOI_07,AOI_71,0.024
102,TOI_07,AOI_09,0.023
102,TOI_07,AOI_15,0.022
102,TOI_07,AOI_53,0.022
102,TOI_07,AOI_71,0.021
102,TOI_07,AOI_48,0.02
102,TOI_07,AOI_19,0.02
102,TOI_07,AOI_31,0.02
102,TOI_07,AOI_02,0.02
102,TOI_07,AOI_31,0.019
102,TOI_07,AOI_07,0.019
102,TOI_07,AOI_43,0.019
102,TOI_07,AOI_74,0.018
102,TOI_07,AOI_74,0.017
102,TOI_07,AOI_81,0.017
102,TOI_07,AOI_88,0.017
102,TOI_07,AOI_16,0.016
102,TOI_07,AOI_88,0.016
102,TOI_07,AOI_74,0.015
102,TOI_07,AOI_57,0.015
102,TOI_07,AOI_47,0.014
102,TOI_07,AOI_33,0.014
102,TOI_07,AOI_28,0.014
102,TOI_07,AOI_66,0.014
102,TOI_07,AOI_77,0.013
102,TOI_07,AOI_22,0.013
102,TOI_07,AOI_74,0.013
102,TOI_07,AOI_91,0.013
102,TOI_07,AOI_83,0.013
102,TOI_07,AOI_12,0.012
102,TOI_07,AOI_22,0.011
102,TOI_07,AOI_55,0.01
102,TOI_07,AOI_88,0.01
102,TOI_07,AOI_71,0.01
102,TOI_07,AOI_90,0.01
102,TOI_07,AOI_88,0.009
102,TOI_07,AOI_56,0.009
102,TOI_07,AOI_98,0.009
102,TOI_07,AOI_76,0.008
102,TOI_07,AOI_39,0.007
102,TOI_07,AOI_60,0.007
102,TOI_07,AOI_19,0.007
102,TOI_07,AOI_18,0.007
102,TOI_07,AOI_60,0.007
102,TOI_07,AOI_47,0.007
102,TOI_07,AOI_57,0.006
102,TOI_07,AOI_59,0.005
102,TOI_07,AOI_15,0.005
102,TOI_07,AOI_21,0.005
102,TOI_07,AOI_21,0.004
102,TOI_07,AOI_23,0.004
102,TOI_07,AOI_25,0.004
102,TOI_07,AOI_26,0.004
102,TOI_07,AOI_74,0.004
102,TOI_07,AOI_23,0.004
102,TOI_07,AOI_39,0.003
102,TOI_07,AOI_61,0.003
102,TOI_07,AOI_92,0.003
102,TOI_07,AOI_83,0.003
102,TOI_07,AOI_22,0.003
102,TOI_07,AOI_67,0.003
102,TOI_07,AOI_92,0.003
102,TOI_07,AOI_86,0.003
102,TOI_07,AOI_100,0.003
102,TOI_07,AOI_01,0.003
102,TOI_07,AOI_65,0.002
102,TOI_07,AOI_59,0.002
102,TOI_07,AOI_67,0.002
102,TOI_07,AOI_26,0.002
102,TOI_07,AOI_15,0.002
102,TOI_07,AOI_30,0.002
102,TOI_07,AOI_46,0.002
102,TOI_07,AOI_76,0.001
102,TOI_07,AOI_02,0.001
102,TOI_07,AOI_41,0.001
102,TOI_07,AOI_13,0.001
102,TOI_07,AOI_67,0.001
102,TOI_07,AOI_89,0.001
102,TOI_07,AOI_73,0.001
102,TOI_07,AOI_75,0.001
102,TOI_07,AOI_64,0.001
102,TOI_07,AOI_43,0.001
102,TOI_07,AOI_18,0.001
102,TOI_07,AOI_100,0.001
102,TOI_07,AOI_72,0.001
102,TOI_07,AOI_67,0.001
102,TOI_07,AOI_14,0.001
102,TOI_07,AOI_81,0.001
102,TOI_07,AOI_50,0.001
102,TOI_07,AOI_85,0.001
102,TOI_07,AOI_34,0.001
102,TOI_07,AOI_11,0.001
102,TOI_07,AOI_19,0.001
102,TOI_07,AOI_78,0.001
102,TOI_07,AOI_77,0.001
102,TOI_07,AOI_42,0.001
102,TOI_07,AOI_36,0.001
102,TOI_07,AOI_13,0.001
102,TOI_07,AOI_46,0.001
102,TOI_07,AOI_29,0.001
102,TOI_07,AOI_28,0.001
102,TOI_07,AOI_92,0.001
102,TOI_07,AOI_31,0.001
102,TOI_07,AOI_14,0.001
102,TOI_07,AOI_21,0.001
102,TOI_07,AOI_42,0.001
102,TOI_07,AOI_56,0.001
102,TOI_07,AOI_95,0.001
102,TOI_07,AOI_42,0
102,TOI_07,AOI_14,0
102,TOI_07,AOI_86,0
102,TOI_07,AOI_01,0
102,TOI_07,AOI_07,0
102,TOI_07,AOI_26,0
102,TOI_07,AOI_52,0
102,TOI_07,AOI_45,0
102,TOI_07,AOI_71,0
102,TOI_07,AOI_10,0
102,TOI_07,AOI_88,0
102,TOI_07,AOI_23,0
102,TOI_07,AOI_84,0
102,TOI_07,AOI_15,0
102,TOI_07,AOI_95,0
102,TOI_07,AOI_15,0
102,TOI_07,AOI_97,0
102,TOI_07,AOI_10,0
102,TOI_07,AOI_15,0
102,TOI_07,AOI_61,0
102,TOI_07,AOI_11,0
102,TOI_07,AOI_88,0
102,TOI_07,AOI_16,0
102,TOI_07,AOI_53,0
102,TOI_07,AOI_56,0
102,TOI_07,AOI_90,0
102,TOI_07,AOI_95,0
102,TOI_07,AOI_88,0
102,TOI_07,AOI_51,0
102,TOI_07,AOI_29,0
102,TOI_07,AOI_08,0
102,TOI_07,AOI_04,0
102,TOI_07,AOI_11,0
102,TOI_07,AOI_01,0
102,TOI_07,AOI_88,0
102,TOI_07,AOI_22,0
102,TOI_07,AOI_79,0
102,TOI_07,AOI_04,0
102,TOI_07,AOI_36,0
102,TOI_07,AOI_19,0
102,TOI_07,AOI_87,0
102,TOI_07,AOI_03,0
102,TOI_07,AOI_16,0
102,TOI_07,AOI_93,0
102,TOI_07,AOI_75,0
102,TOI_07,AOI_96,0
102,TOI_07,AOI_56,0
102,TOI_07,AOI_01,0
102,TOI_07,AOI_09,0
102,TOI_07,AOI_04,0
102,TOI_07,AOI_88,0
102,TOI_07,AOI_88,0
102,TOI_07,AOI_23,0
102,TOI_07,AOI_71,0
102,TOI_07,AOI_19,0
102,TOI_07,AOI_27,0
102,TOI_07,AOI_38,0
102,TOI_07,AOI_15,0
102,TOI_07,AOI_49,0
102,TOI_07,AOI_66,0
102,TOI_07,AOI_75,0
102,TOI_07,AOI_76,0
102,TOI_07,AOI_26,0
102,TOI_07,AOI_27,0
102,TOI_07,AOI_95,0
102,TOI_07,AOI_54,0
102,TOI_07,AOI_67,0
102,TOI_07,AOI_83,0
102,TOI_07,AOI_54,0
102,TOI_07,AOI_61,0
102,TOI_07,AOI_57,0
102,TOI_07,AOI_16,0
102,TOI_07,AOI_49,0
102,TOI_07,AOI_58,0
102,TOI_07,AOI_43,0
102,TOI_07,AOI_04,0
102,TOI_07,AOI_73,0
102,TOI_07,AOI_13,0
102,TOI_07,AOI_29,0
102,TOI_07,AOI_41,0
102,TOI_07,AOI_25,0
102,TOI_07,AOI_52,0
102,TOI_07,AOI_88,0
102,TOI_07,AOI_06,0
102,TOI_07,AOI_93,0
102,TOI_07,AOI_36,0
102,TOI_07,AOI_11,0
102,TOI_07,AOI_22,0
102,TOI_07,AOI_98,0
102,TOI_07,AOI_88,0
102,TOI_07,AOI_31,0
102,TOI_07,AOI_91,0
102,TOI_07,AOI_38,0
102,TOI_07,AOI_82,0
102,TOI_07,AOI_95,0
102,TOI_07,AOI_88,0
102,TOI_07,AOI_32,0
102,TOI_07,AOI_28,0
102,TOI_07,AOI_01,0
102,TOI_07,AOI_02,0
102,TOI_07,AOI_03,0
102,TOI_07,AOI_04,0
102,TOI_07,AOI_05,0
102,TOI_07,AOI_06,0
102,TOI_07,AOI_07,0
102,TOI_07,AOI_08,0
102,TOI_07,AOI_09,0
102,TOI_07,AOI_10,0
102,TOI_07,AOI_11,0
102,TOI_07,AOI_12,0
102,TOI_07,AOI_13,0
102,TOI_07,AOI_14,0
102,TOI_07,AOI_15,0
102,TOI_07,AOI_16,0
102,TOI_07,AOI_17,0
102,TOI_07,AOI_18,0
102,TOI_07,AOI_19,0
102,TOI_07,AOI_20,0
102,TOI_07,AOI_21,0
102,TOI_07,AOI_22,0
102,TOI_07,AOI_23,0
102,TOI_07,AOI_24,0
102,TOI_07,AOI_25,0
102,TOI_07,AOI_26,0
102,TOI_07,AOI_27,0
102,TOI_07,AOI_28,0
102,TOI_07,AOI_29,0
102,TOI_07,AOI_30,0
102,TOI_07,AOI_31,0
102,TOI_07,AOI_32,0
102,TOI_07,AOI_33,0
102,TOI_07,AOI_34,0
102,TOI_07,AOI_35,0
102,TOI_07,AOI_36,0
102,TOI_07,AOI_37,0
102,TOI_07,AOI_38,0
102,TOI_07,AOI_39,0
102,TOI_07,AOI_40,0
102,TOI_07,AOI_41,0
102,TOI_07,AOI_42,0
102,TOI_07,AOI_43,0
102,TOI_07,AOI_44,0
102,TOI_07,AOI_45,0
102,TOI_07,AOI_46,0
102,TOI_07,AOI_47,0
102,TOI_07,AOI_48,0
102,TOI_07,AOI_49,0
102,TOI_07,AOI_50,0
102,TOI_07,AOI_51,0
102,TOI_07,AOI_52,0
102,TOI_07,AOI_53,0
102,TOI_07,AOI_54,0
102,TOI_07,AOI_55,0
102,TOI_07,AOI_56,0
102,TOI_07,AOI_57,0
102,TOI_07,AOI_58,0
102,TOI_07,AOI_59,0
102,TOI_07,AOI_60,0
102,TOI_07,AOI_61,0
102,TOI_07,AOI_62,0
102,TOI_07,AOI_63,0
102,TOI_07,AOI_64,0
102,TOI_07,AOI_65,0
102,TOI_07,AOI_66,0
102,TOI_07,AOI_67,0
102,TOI_07,AOI_68,0
102,TOI_07,AOI_69,0
102,TOI_07,AOI_70,0
102,TOI_07,AOI_71,0
102,TOI_07,AOI_72,0
102,TOI_07,AOI_73,0
102,TOI_07,AOI_74,0
102,TOI_07,AOI_75,0
102,TOI_07,AOI_76,0
102,TOI_07,AOI_77,0
102,TOI_07,AOI_78,0
102,TOI_07,AOI_79,0
102,TOI_07,AOI_80,0
102,TOI_07,AOI_81,0
102,TOI_07,AOI_82,0
102,TOI_07,AOI_83,0
102,TOI_07,AOI_84,0
102,TOI_07,AOI_85,0
102,TOI_07,AOI_86,0
102,TOI_07,AOI_87,0
102,TOI_07,AOI_88,0
102,TOI_07,AOI_89,0
102,TOI_07,AOI_90,0
102,TOI_07,AOI_91,0
102,TOI_07,AOI_92,0
102,TOI_07,AOI_93,0
102,TOI_07,AOI_94,0
102,TOI_07,AOI_95,0
102,TOI_07,AOI_96,0
102,TOI_07,AOI_97,0
102,TOI_07,AOI_98,0
102,TOI_07,AOI_99,0
102,TOI_07,AOI_100,0
101,TOI_08,AOI_28,0.16
101,TOI_08,AOI_33,0.32
101,TOI_08,AOI_88,0.32
101,TOI_08,AOI_64,0.27
101,TOI_08,AOI_51,0.23
101,TOI_08,AOI_46,0.18
101,TOI_08,AOI_08,0.49
101,TOI_08,AOI_25,0.46
101,TOI_08,AOI_14,0.45
101,TOI_08,AOI_92,0.43
101,TOI_08,AOI_43,0.37
101,TOI_08,AOI_63,0.28
101,TOI_08,AOI_13,0.12
101,TOI_08,AOI_100,0.03
101,TOI_08,AOI_49,0.18
101,TOI_08,AOI_92,0.12
101,TOI_08,AOI_41,0.11
101,TOI_08,AOI_83,0.44
101,TOI_08,AOI_76,0.41
101,TOI_08,AOI_45,0.39
101,TOI_08,AOI_67,0.37
101,TOI_08,AOI_13,0.36
101,TOI_08,AOI_12,0.36
101,TOI_08,AOI_04,0.35
101,TOI_08,AOI_91,0.31
101,TOI_08,AOI_85,0.28
101,TOI_08,AOI_16,0.27
101,TOI_08,AOI_49,0.25
101,TOI_08,AOI_38,0.23
101,TOI_08,AOI_23,0.21
101,TOI_08,AOI_66,0.2
101,TOI_08,AOI_60,0.14
101,TOI_08,AOI_61,0.13
101,TOI_08,AOI_93,0.13
101,TOI_08,AOI_66,0.47
101,TOI_08,AOI_92,0.42
101,TOI_08,AOI_76,0.41
101,TOI_08,AOI_67,0.41
101,TOI_08,AOI_75,0.41
101,TOI_08,AOI_64,0.41
101,TOI_08,AOI_40,0.33
101,TOI_08,AOI_64,0.33
101,TOI_08,AOI_100,0.32
101,TOI_08,AOI_84,0.3
101,TOI_08,AOI_07,0.29
101,TOI_08,AOI_61,0.27
101,TOI_08,AOI_77,0.26
101,TOI_08,AOI_98,0.25
101,TOI_08,AOI_56,0.25
101,TOI_08,AOI_54,0.24
101,TOI_08,AOI_98,0.23
101,TOI_08,AOI_73,0.22
101,TOI_08,AOI_94,0.21
101,TOI_08,AOI_61,0.2
101,TOI_08,AOI_10,0.19
101,TOI_08,AOI_68,0.19
101,TOI_08,AOI_81,0.18
101,TOI_08,AOI_23,0.17
101,TOI_08,AOI_28,0.16
101,TOI_08,AOI_76,0.15
101,TOI_08,AOI_60,0.14
101,TOI_08,AOI_61,0.14
101,TOI_08,AOI_87,0.14
101,TOI_08,AOI_76,0.14
101,TOI_08,AOI_68,0.14
101,TOI_08,AOI_99,0.13
101,TOI_08,AOI_06,0.13
101,TOI_08,AOI_07,0.13
101,TOI_08,AOI_76,0.12
101,TOI_08,AOI_53,0.12
101,TOI_08,AOI_85,0.12
101,TOI_08,AOI_42,0.12
101,TOI_08,AOI_08,0.12
101,TOI_08,AOI_23,0.11
101,TOI_08,AOI_12,0.11
101,TOI_08,AOI_23,0.11
101,TOI_08,AOI_45,0.1
101,TOI_08,AOI_64,0.1
101,TOI_08,AOI_37,0.1
101,TOI_08,AOI_53,0.1
101,TOI_08,AOI_90,0.1
101,TOI_08,AOI_18,0.09
101,TOI_08,AOI_15,0.09
101,TOI_08,AOI_24,0.09
101,TOI_08,AOI_04,0.08
101,TOI_08,AOI_64,0.08
101,TOI_08,AOI_74,0.08
101,TOI_08,AOI_78,0.07
101,TOI_08,AOI_88,0.07
101,TOI_08,AOI_15,0.07
101,TOI_08,AOI_87,0.06
101,TOI_08,AOI_04,0.06
101,TOI_08,AOI_76,0.06
101,TOI_08,AOI_24,0.06
101,TOI_08,AOI_66,0.06
101,TOI_08,AOI_42,0.06
101,TOI_08,AOI_89,0.05
101,TOI_08,AOI_39,0.05
101,TOI_08,AOI_10,0.05
101,TOI_08,AOI_01,0.05
101,TOI_08,AOI_52,0.05
101,TOI_08,AOI_90,0.04
101,TOI_08,AOI_68,0.04
101,TOI_08,AOI_38,0.04
101,TOI_08,AOI_82,0.04
101,TOI_08,AOI_18,0.04
101,TOI_08,AOI_76,0.04
101,TOI_08,AOI_92,0.04
101,TOI_08,AOI_55,0.04
101,TOI_08,AOI_30,0.03
101,TOI_08,AOI_96,0.03
101,TOI_08,AOI_54,0.03
101,TOI_08,AOI_87,0.02
101,TOI_08,AOI_87,0.02
101,TOI_08,AOI_50,0.02
101,TOI_08,AOI_07,0.02
101,TOI_08,AOI_26,0.02
101,TOI_08,AOI_52,0.02
101,TOI_08,AOI_05,0.02
101,TOI_08,AOI_07,0.02
101,TOI_08,AOI_46,0.02
101,TOI_08,AOI_71,0.02
101,TOI_08,AOI_39,0.02
101,TOI_08,AOI_40,0.01
101,TOI_08,AOI_21,0.01
101,TOI_08,AOI_51,0.01
101,TOI_08,AOI_02,0.01
101,TOI_08,AOI_41,0.01
101,TOI_08,AOI_39,0.01
101,TOI_08,AOI_62,0.01
101,TOI_08,AOI_21,0.01
101,TOI_08,AOI_16,0.01
101,TOI_08,AOI_78,0.01
101,TOI_08,AOI_21,0.01
101,TOI_08,AOI_99,0.01
